Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,CA01,101336,2015-09-30,2,2231,BNS024
M,North America,CA01,101359,2015-10-05,2,2231,BNS024
M,North America,CA01,101309,2015-10-01,2,,BNS024
M,North America,CA01,101309,2015-10-01,2,,BNS024
M,North America,CA01,101323,2015-10-08,2,2231,BNS024
M,North America,CA01,101323,2015-10-05,2,2231,BNS024
M,North America,CA01,101294,2015-10-02,2,2231,BNS024
M,North America,CA01,101403,2015-10-05,2,2231,BNS024
M,North America,CA01,201849,2015-10-08,2,2231,BNS024
M,North America,CA01,101690,2015-10-15,2,2231,BNS024
M,North America,CA01,101524,2015-10-15,2,2231,BNS024
M,North America,CA01,202086,2015-10-15,2,2231,BNS024
M,North America,CA01,202086,2015-10-15,2,2231,BNS024
M,North America,CA01,201973,2015-10-23,2,2221,BNS024
M,North America,CA01,101346,2015-10-29,2,2222,BNS024
M,North America,CA01,101346,2015-10-29,2,2222,BNS024
M,North America,CA01,101346,2015-10-29,2,2222,BNS024
M,North America,CA01,101346,2015-10-29,2,2222,BNS024
M,North America,CA01,101346,2015-10-29,2,2222,BNS024
M,North America,CA01,202111,2015-10-22,2,2231,BNS024
M,North America,CA01,201764,2015-10-27,2,2231,BNS024
M,North America,CA01,201764,2015-10-27,2,2231,BNS024
M,North America,CA01,101553,2015-10-28,2,2231,BNS024
M,North America,CA01,101594,2015-10-29,2,2231,BNS024
M,North America,CA01,101598,2015-10-29,2,2231,BNS024
M,North America,CA01,101598,2015-10-29,2,2231,BNS024
M,North America,CA01,201764,2015-10-30,2,1004,BNS024
M,North America,CA01,101435,2015-11-24,2,1004,BNS024
M,North America,CA01,101325,2015-11-05,2,2231,BNS024
M,North America,CA01,101384,2015-11-06,2,2231,BNS024
M,North America,CA01,101384,2015-11-06,2,2231,BNS024
M,North America,CA01,101384,2015-11-06,2,2231,BNS024
M,North America,CA01,101390,2015-11-10,2,2231,BNS024
M,North America,CA01,101588,2015-11-11,2,2231,BNS024
M,North America,CA01,101322,2015-11-18,2,,BNS024
M,North America,CA01,101322,2015-11-18,2,,BNS024
M,North America,CA01,201764,2015-12-03,2,1004,BNS024
M,North America,CA01,202096,2015-12-04,2,2231,BNS024
M,North America,CA01,101334,2015-12-15,2,2231,BNS024
M,North America,CA01,101323,2015-12-16,2,2231,BNS024
M,North America,CA01,101395,2015-12-30,2,2231,BNS024
M,North America,CA01,101325,2016-01-15,2,2231,BNS024
M,North America,CA01,101346,2016-01-26,2,2222,BNS024
M,North America,CA01,101371,2016-01-19,2,2231,BNS024
M,North America,CA01,101371,2016-01-19,2,2231,BNS024
M,North America,CA01,201827,2016-01-20,2,2231,BNS024
M,North America,CA01,201764,2016-01-26,2,1004,BNS024
M,North America,CA01,201764,2016-01-26,2,1004,BNS024
M,North America,CA01,201764,2016-01-26,2,1004,BNS024
M,North America,CA01,101378,2016-01-29,2,2231,BNS024
M,North America,CA01,101433,2016-02-04,2,,BNS024
M,North America,CA01,101323,2016-02-09,2,2231,BNS024
M,North America,CA01,202126,2016-02-16,2,2231,BNS024
M,North America,CA01,101463,2016-02-17,2,2231,BNS024
M,North America,CA01,101323,2016-02-19,2,2231,BNS024
M,North America,CA01,101323,2016-02-24,2,2231,BNS024
M,North America,CA01,201764,2016-02-24,2,1004,BNS024
M,North America,CA01,101323,2016-02-29,2,2231,BNS024
M,North America,CA01,101435,2016-03-08,2,1004,BNS024
M,North America,CA01,202477,2016-03-16,2,2225,BNS024
M,North America,CA01,101408,2016-04-12,2,2231,BNS024
M,North America,CA01,202111,2016-05-05,2,2231,BNS024
M,North America,CA01,101373,2016-07-13,2,2231,BNS024
M,North America,CA01,101499,2016-07-13,2,1004,BNS024
M,North America,CA01,201764,2016-07-13,2,1004,BNS024
M,North America,CA01,202416,2016-07-22,2,2231,BNS024
M,North America,CA01,101371,2016-07-27,2,2231,BNS024
M,North America,CA01,101589,2016-10-14,2,2231,BNS024
M,North America,CA01,101325,2016-10-27,2,2231,BNS024
M,North America,CA01,101229,2016-11-04,2,2231,BNS024
M,North America,CA01,101348,2016-11-02,2,2231,BNS024
M,North America,CA01,101348,2016-11-02,2,2231,BNS024
M,North America,CA01,101348,2016-11-02,2,2231,BNS024
M,North America,CA01,101323,2016-11-07,2,2231,BNS024
M,North America,CA01,101249,2016-11-08,2,1004,BNS024
M,North America,CA01,101345,2016-11-14,2,1004,BNS024
M,North America,CA01,101345,2016-11-14,2,1004,BNS024
M,North America,CA01,201699,2016-11-14,2,2231,BNS024
M,North America,CA01,201953,2016-11-14,2,2231,BNS024
M,North America,CA01,202107,2016-11-15,2,2231,BNS024
M,North America,CA01,202107,2016-11-15,2,2231,BNS024
M,North America,CA01,101583,2016-11-17,2,1002,BNS024
M,North America,CA01,101583,2016-11-17,2,1002,BNS024
M,North America,CA01,101338,2016-11-24,2,2231,BNS024
M,North America,CA01,101338,2016-11-24,2,2231,BNS024
M,North America,CA01,202582,2016-11-24,2,2222,BNS024
M,North America,CA01,101435,2016-11-28,2,1004,BNS024
M,North America,CA01,101294,2016-11-30,2,2231,BNS024
M,North America,CA01,101227,2016-12-01,2,2231,BNS024
M,North America,CA01,101544,2016-11-30,2,,BNS024
M,North America,CA01,101237,2016-12-07,2,2231,BNS024
M,North America,CA01,101435,2016-12-08,2,1004,BNS024
M,North America,CA01,101435,2016-12-08,2,1004,BNS024
M,North America,CA01,101583,2016-12-12,2,1002,BNS024
M,North America,CA01,101338,2016-12-15,2,2231,BNS024
M,North America,CA01,101463,2016-12-13,2,2231,BNS024
M,North America,CA01,202625,2016-12-19,2,4395,BNS024
M,North America,CA01,202625,2016-12-20,2,4395,BNS024
M,North America,CA01,202625,2016-12-28,2,4395,BNS024
M,North America,CA01,101249,2016-12-30,2,1004,BNS024
M,North America,CA01,202625,2016-12-30,2,4395,BNS024
M,North America,CA01,202625,2016-12-30,2,4395,BNS024
M,North America,CA01,202052,2017-01-04,2,4395,BNS024
M,North America,CA01,101416,2017-01-04,2,1004,BNS024
M,North America,CA01,101435,2017-01-05,2,1004,BNS024
M,North America,CA01,202625,2017-01-10,2,4395,BNS024
M,North America,CA01,202625,2017-01-10,2,4395,BNS024
M,North America,CA01,101231,2017-01-11,2,4395,BNS024
M,North America,CA01,101325,2017-01-11,2,4395,BNS024
M,North America,CA01,201764,2017-01-13,2,1004,BNS024
M,North America,CA01,101461,2017-01-19,2,2232,BNS024
M,North America,CA01,101329,2017-01-20,2,4395,BNS024
M,North America,CA01,101529,2017-01-20,2,2231,BNS024
M,North America,CA01,101273,2017-01-23,2,2231,BNS024
M,North America,CA01,101583,2017-01-20,2,1002,BNS024
M,North America,CA01,101384,2017-01-27,2,2231,BNS024
M,North America,CA01,101384,2017-01-27,2,2231,BNS024
M,North America,CA01,101384,2017-02-02,2,4395,BNS024
M,North America,CA01,101294,2017-02-06,2,2231,BNS024
M,North America,CA01,201779,2017-02-09,2,1004,BNS024
M,North America,CA01,101628,2017-02-14,2,4395,BNS024
M,North America,CA01,101628,2017-02-14,2,4395,BNS024
M,North America,CA01,101346,2017-02-14,2,2222,BNS024
M,North America,CA01,101329,2017-02-14,2,4395,BNS024
M,North America,CA01,202563,2017-02-14,2,2225,BNS024
M,North America,CA01,201779,2017-03-24,2,1003,BNS024
M,North America,CA01,202571,2017-02-24,2,4395,BNS024
M,North America,CA01,201973,2017-03-08,2,2225,BNS024
M,North America,CA01,201973,2017-03-08,2,2225,BNS024
M,North America,CA01,101249,2017-03-09,2,1004,BNS024
M,North America,CA01,101249,2017-03-13,2,1004,BNS024
M,North America,CA01,202582,2017-03-21,2,2222,BNS024
M,North America,CA01,202582,2017-03-21,2,2222,BNS024
M,North America,CA01,202582,2017-03-21,2,2222,BNS024
M,North America,CA01,101458,2017-03-17,2,1004,BNS024
M,North America,CA01,101461,2017-03-17,2,2232,BNS024
M,North America,CA01,101416,2017-03-30,2,1004,BNS024
M,North America,CA01,201973,2017-03-30,2,2225,BNS024
M,North America,CA01,101435,2017-03-30,2,1004,BNS024
M,North America,CA01,202582,2017-03-30,2,2222,BNS024
M,North America,CA01,202582,2017-03-30,2,2222,BNS024
M,North America,CA01,101583,2017-03-30,2,1002,BNS024
M,North America,CA01,201779,2017-04-19,2,1004,BNS024
M,North America,CA01,201764,2017-04-26,2,1004,BNS024
M,North America,CA01,202582,2017-04-27,2,2222,BNS024
M,North America,CA01,202582,2017-04-27,2,2222,BNS024
M,North America,CA01,201973,2017-05-04,2,2225,BNS024
M,North America,CA01,101433,2017-05-08,2,,BNS024
M,North America,CA01,101433,2017-05-08,2,,BNS024
M,North America,CA01,101433,2017-05-08,2,,BNS024
M,North America,CA01,201764,2017-05-08,2,1004,BNS024
M,North America,CA01,101458,2017-05-09,2,1004,BNS024
M,North America,CA01,101382,2017-05-12,2,2222,BNS024
M,North America,CA01,101458,2017-05-26,2,1004,BNS024
M,North America,CA01,201779,2017-06-01,2,1003,BNS024
M,North America,CA01,101583,2017-08-07,2,1002,BNS024
M,North America,CA01,101583,2017-08-07,2,1002,BNS024
M,North America,CA01,101583,2018-07-31,2,1002,BNS024
M,North America,CA01,101583,2018-08-10,2,1002,BNS024
M,North America,CA01,101437,2018-08-10,2,4050,BNS024
M,North America,CA01,101433,2018-08-10,2,,BNS024
M,North America,CA01,101583,2018-09-28,2,1002,BNS024
M,North America,CA01,101583,2018-10-29,2,1002,BNS024
M,North America,CA01,101583,2019-02-12,2,1002,BNS024
M,North America,CA01,101382,2019-04-22,2,2222,BNS024
M,North America,CA01,101583,2019-04-22,2,1002,BNS024
M,North America,CA01,101437,2022-04-14,2,4050,BNS024
M,North America,CA01,101437,2022-04-14,2,4050,BNS024
M,North America,CA01,101461,2015-10-22,2,2232,BNS024
M,North America,CA01,101461,2015-11-05,2,2232,BNS024
M,North America,CA01,101461,2016-12-02,2,2232,BNS024
M,North America,CA01,101323,2016-11-23,2,2231,BNS024
M,North America,CA01,101381,2017-01-20,2,2222,BNS024
M,North America,CA01,101390,2017-02-07,2,4395,BNS024
M,North America,CA01,201764,2017-02-13,2,1004,BNS024
M,North America,CA01,202014,2021-03-16,2,1007,BNS024
M,North America,CA01,101435,2017-04-05,400,1003,2011640
M,North America,CA01,101386,2016-05-16,400,2232,2012271
M,North America,CA04,202242,2016-08-11,400,2231,2011778
M,North America,CA01,101607,2016-09-14,400,2231,2012211
M,North America,CA01,202222,2015-08-29,400,1001,2012222
M,North America,CA03,101594,2018-01-04,400,2225,2015059
M,North America,CA03,202122,2015-10-16,400,2231,2016911
M,North America,CA03,202122,2015-12-15,400,2231,2016911
M,North America,CA03,101594,2016-06-08,400,2231,2015059
M,North America,CA03,202122,2016-06-13,400,2225,2011778
M,North America,CA03,202122,2017-01-26,400,2225,2016911
M,North America,CA03,202122,2017-04-10,400,2225,2016911
M,North America,CA03,202122,2017-06-09,400,2225,2016911
M,North America,CA01,202625,2017-01-24,400,4395,2007379
M,North America,CA01,101227,2016-11-18,400,2231,2016060
M,North America,CA01,201953,2017-02-28,400,4395,2012075
M,North America,CA01,101507,2016-11-30,400,2231,2001267
M,North America,CA01,202625,2017-01-26,400,4395,2011778
M,North America,CA01,101435,2016-03-08,400,1003,2011640
M,North America,CA01,101435,2016-05-09,400,1003,2011640
M,North America,CA01,101435,2016-06-21,400,1003,2011640
M,North America,CA01,101435,2016-07-12,400,1003,2011640
M,North America,CA01,101435,2016-09-08,400,1003,2011640
M,North America,CA01,101435,2016-11-09,400,1003,2011640
M,North America,CA01,101435,2017-01-11,400,1003,2011640
M,North America,CA01,101435,2017-03-03,400,1003,2011640
M,North America,CA01,101435,2017-05-09,400,1003,2011640
M,North America,CA01,101570,2016-09-16,400,2231,2012271
M,North America,CA01,101570,2016-10-04,400,2231,2012271
M,North America,CA03,101594,2016-11-02,400,2231,2015059
M,North America,CA01,202625,2016-12-07,400,4395,2012458
M,North America,CA01,202625,2016-12-12,400,4395,2007379
M,North America,CA01,202625,2017-03-02,400,4395,2015059
M,North America,CA01,202625,2017-03-16,400,4395,2012271
M,North America,CA01,101607,2017-03-23,400,4395,2012211
M,North America,CA01,101856,2017-04-17,400,4395,2007379
M,North America,CA03,202122,2016-02-04,400,2231,2016911
M,North America,CA03,202122,2016-12-06,400,2225,2016911
M,North America,CA08,101435,2017-07-13,400,1003,2011640
M,North America,CA08,101435,2017-08-08,400,1003,2011640
M,North America,CA01,101500,2016-02-22,300,2231,2007061
M,North America,CA01,201825,2016-11-30,400,2231,2012320
M,North America,CA01,202625,2017-01-24,400,4395,2012667
M,North America,CA01,202625,2017-01-24,400,4395,2012211
M,North America,CA01,101389,2016-10-07,400,2231,2012320
M,North America,CA03,101370,2015-08-25,400,2231,2007503
M,North America,CA01,202625,2017-03-02,400,4395,2012368
M,North America,CA01,101389,2016-12-07,300,2231,2012320
M,North America,CA08,201894,2022-01-12,400,1001,2011401
M,North America,CA03,101594,2018-03-08,400,2225,2015059
M,North America,CA03,101594,2018-03-28,400,2225,2015059
M,North America,CA01,202625,2016-12-07,300,2013,2011859
M,North America,CA01,202625,2017-04-03,300,4395,2012500
M,North America,CA01,201719,2016-07-15,300,2231,2012211
M,North America,CA01,201771,2016-01-20,1050,1002,2002748
M,North America,CA01,201771,2016-04-25,1050,1002,2002748
M,North America,CA01,201771,2016-09-21,1050,1002,2002748
M,North America,CA02,202068,2016-10-25,1050,1002,2016065
M,North America,CA01,201771,2016-12-19,1050,1002,2002748
M,North America,CA01,201771,2017-04-24,1050,1002,2002748
M,North America,CA03,202265,2015-09-09,1050,1004,2002542
M,North America,CA01,201742,2015-09-30,1050,1004,2007352
M,North America,CA03,101249,2015-10-02,1050,1004,2017917
M,North America,CA03,101249,2015-10-02,1050,1004,2007706
M,North America,CA07,201764,2015-11-30,1050,1004,2007352
M,North America,CA01,201742,2016-03-21,1050,1004,2007352
M,North America,CA03,101249,2016-03-24,1050,1004,2017917
M,North America,CA03,101345,2016-05-03,1050,1004,2007706
M,North America,CA03,101249,2016-05-13,1050,1004,2007706
M,North America,CA01,201742,2016-06-22,1050,1004,2017887
M,North America,CA03,101249,2016-07-29,1050,1004,2007706
M,North America,CA07,201764,2016-08-25,1050,1004,2007352
M,North America,CA02,101381,2015-09-13,1050,2222,2015294
M,North America,CA02,101381,2016-09-08,1050,2222,2015294
M,North America,CA01,101382,2017-01-16,1050,2222,2015294
M,North America,CA02,101381,2016-03-15,1050,2222,2015294
M,North America,CA03,101249,2017-09-12,1050,1004,2017917
M,North America,CA03,101249,2017-10-12,1050,1004,2017917
M,North America,CA07,201764,2017-10-25,1050,1004,2007352
M,North America,CA03,101249,2017-11-15,1050,1004,2017917
M,North America,CA03,101249,2018-01-15,1050,1004,2007706
M,North America,CA03,101249,2015-08-25,1050,1004,2017917
M,North America,CA03,101249,2015-08-25,1050,1004,2007706
M,North America,CA07,201764,2015-08-26,1050,1004,2007352
M,North America,CA03,101249,2015-08-21,1050,1004,2017917
M,North America,CA07,201764,2015-10-22,1050,1004,2007352
M,North America,CA03,101249,2015-10-30,1050,1004,2017917
M,North America,CA03,101249,2015-10-30,1050,1004,2007706
M,North America,CA03,101249,2015-11-18,1050,1004,2017917
M,North America,CA03,101249,2015-12-11,1050,1004,2007706
M,North America,CA03,101249,2015-12-17,1050,1004,2017917
M,North America,CA07,201764,2016-01-07,1050,1004,2007352
M,North America,CA03,101249,2016-01-07,1050,1004,2007706
M,North America,CA03,101249,2016-02-11,1050,1004,2017917
M,North America,CA07,201764,2016-02-18,1050,1004,2007352
M,North America,CA03,101249,2016-03-24,1050,1004,2007706
M,North America,CA03,101345,2016-04-05,1050,1004,2007706
M,North America,CA03,202265,2016-04-07,1050,1004,2002542
M,North America,CA03,101249,2016-04-21,1050,1004,2017917
M,North America,CA03,101249,2016-04-21,1050,1004,2007706
M,North America,CA07,201764,2016-04-28,1050,1004,2007352
M,North America,CA02,101429,2016-05-03,1050,1004,2017572
M,North America,CA03,101249,2016-05-13,1050,1004,2017917
M,North America,CA03,101249,2016-05-27,1050,1004,2017917
M,North America,CA03,101249,2016-06-16,1050,1004,2007706
M,North America,CA03,202265,2016-06-23,1050,1004,2002542
M,North America,CA03,101249,2016-06-27,1050,1004,2017917
M,North America,CA03,101249,2016-06-27,1050,1004,2007706
M,North America,CA07,201764,2016-07-07,1050,1004,2007352
M,North America,CA03,101249,2016-07-15,1050,1004,2017917
M,North America,CA03,101249,2016-08-15,1050,1004,2017917
M,North America,CA03,101249,2016-08-29,1050,1004,2017917
M,North America,CA07,201764,2016-10-04,1050,1004,2007352
M,North America,CA03,101249,2016-10-17,1050,1004,2017917
M,North America,CA03,101249,2016-10-17,1050,1004,2007706
M,North America,CA03,202265,2016-10-24,1050,1004,2002542
M,North America,CA03,101249,2016-11-11,1050,1004,2017917
M,North America,CA03,101249,2016-11-11,1050,1004,2007706
M,North America,CA07,201764,2016-12-08,1050,1004,2007352
M,North America,CA03,101249,2016-12-20,1050,1004,2017917
M,North America,CA02,101429,2016-12-30,1050,1004,2017572
M,North America,CA02,101429,2017-01-30,1050,1004,2017572
M,North America,CA03,101249,2017-02-06,1050,1004,2017917
M,North America,CA03,101249,2017-02-08,1050,1004,2007706
M,North America,CA02,101429,2017-02-16,1050,1004,2017572
M,North America,CA07,201764,2017-02-17,1050,1004,2007352
M,North America,CA02,101429,2017-03-06,1050,1004,2017572
M,North America,CA07,201764,2017-03-03,1050,1004,2007352
M,North America,CA07,201764,2017-04-20,1050,1004,2007352
M,North America,CA03,101249,2017-04-11,1050,1004,2017917
M,North America,CA03,101345,2017-04-25,1050,1004,2007706
M,North America,CA03,101345,2017-04-27,1050,1004,2007706
M,North America,CA03,101249,2017-05-25,1050,1004,2007706
M,North America,CA02,101429,2017-05-23,1050,1004,2017572
M,North America,CA03,101249,2017-05-31,1050,1004,2017917
M,North America,CA02,101429,2017-05-29,1050,1004,2017572
M,North America,CA03,202265,2017-05-31,1050,1004,2002542
M,North America,CA03,101249,2017-06-30,1050,1004,2017917
M,North America,CA03,101249,2017-07-12,1050,1004,2017917
M,North America,CA03,101249,2017-07-19,1050,1004,2007706
M,North America,CA07,201764,2017-07-25,1050,1004,2007352
M,North America,CA03,101249,2017-08-22,1050,1004,2017917
M,North America,CA03,101249,2017-09-05,1050,1004,2017917
M,North America,CA07,201764,2017-09-05,1050,1004,2007352
M,North America,CA03,101594,2015-09-22,1050,2231,2007352
M,North America,CA03,101594,2015-12-17,1050,2231,2007352
M,North America,CA03,101594,2016-02-26,1050,2231,2007352
M,North America,CA03,101370,2016-03-30,1050,2231,2017917
M,North America,CA03,101370,2016-11-09,1050,2231,2017917
M,North America,CA03,101594,2017-11-09,1050,2225,2007352
M,North America,CA03,101594,2018-01-17,1050,2225,2007352
M,North America,CA03,101594,2016-05-04,1050,2225,2011790
M,North America,CA03,201970,2016-05-25,1050,2225,2011790
M,North America,CA03,101594,2016-06-08,1050,2225,2007352
M,North America,CA03,201970,2016-08-08,1050,2225,2011790
M,North America,CA03,101594,2016-09-12,1050,2225,2007352
M,North America,CA03,201970,2016-10-24,1050,2225,2011790
M,North America,CA03,101594,2016-12-29,1050,2225,2007352
M,North America,CA03,101594,2017-01-16,1050,2225,2011790
M,North America,CA03,101594,2017-03-01,1050,2225,2007352
M,North America,CA03,201970,2017-03-22,1050,2225,2011790
M,North America,CA03,101594,2017-05-16,1050,2225,2007352
M,North America,CA03,101594,2017-08-15,1050,2225,2007352
M,North America,CA08,201771,2017-08-25,1050,1002,2002748
